CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,restaurant_name,thai_boolean
41310519,LANTERN THAI,Manhattan,311,2 AVENUE,10003,+1-212-777-2770,Thai,2020/02/04,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,18.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.73492363,-73.98306237,106.0,2.0,4800.0,1019587.0,1008990024.0,MN21,Lantern Thai,True
40392724,JAIYA THAI ORIENTAL RESTAURANT,Manhattan,396,THIRD AVENUE,10016,+1-212-889-1330,Thai,2020/02/04,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,14.0,B,2/4/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74210357,-73.98076899,106.0,2.0,7200.0,1018220.0,1008840040.0,MN20,Jaiya Thai Oriental Restaurant,True
40392724,JAIYA THAI ORIENTAL RESTAURANT,Manhattan,396,THIRD AVENUE,10016,+1-212-889-1330,Thai,2020/02/04,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,14.0,B,2/4/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74210357,-73.98076899,106.0,2.0,7200.0,1018220.0,1008840040.0,MN20,Jaiya Thai Oriental Restaurant,True
40392724,JAIYA THAI ORIENTAL RESTAURANT,Manhattan,396,THIRD AVENUE,10016,+1-212-889-1330,Thai,2020/02/04,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,14.0,B,2/4/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74210357,-73.98076899,106.0,2.0,7200.0,1018220.0,1008840040.0,MN20,Jaiya Thai Oriental Restaurant,True
41310519,LANTERN THAI,Manhattan,311,2 AVENUE,10003,+1-212-777-2770,Thai,2020/02/04,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,18.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.73492363,-73.98306237,106.0,2.0,4800.0,1019587.0,1008990024.0,MN21,Lantern Thai,True
41310519,LANTERN THAI,Manhattan,311,2 AVENUE,10003,+1-212-777-2770,Thai,2020/02/04,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,18.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.73492363,-73.98306237,106.0,2.0,4800.0,1019587.0,1008990024.0,MN21,Lantern Thai,True
40392724,JAIYA THAI ORIENTAL RESTAURANT,Manhattan,396,THIRD AVENUE,10016,+1-212-889-1330,Thai,2020/02/04,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14.0,B,2/4/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74210357,-73.98076899,106.0,2.0,7200.0,1018220.0,1008840040.0,MN20,Jaiya Thai Oriental Restaurant,True
40392724,JAIYA THAI ORIENTAL RESTAURANT,Manhattan,396,THIRD AVENUE,10016,+1-212-889-1330,Thai,2020/02/04,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14.0,B,2/4/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74210357,-73.98076899,106.0,2.0,7200.0,1018220.0,1008840040.0,MN20,Jaiya Thai Oriental Restaurant,True
50047323,TANA THAI RESTAURANT,Bronx,1890,EASTCHESTER ROAD,10461,+1-718-684-1900,Thai,2020/02/05,Violations were cited in the following area(s).,10I,"Single service item reused, improperly stored, dispensed; not used when required.",Not Critical,7.0,A,2/5/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.85158618,-73.84403242,211.0,13.0,29600.0,2046946.0,2042090015.0,BX49,Tana Thai Restaurant,True
50047323,TANA THAI RESTAURANT,Bronx,1890,EASTCHESTER ROAD,10461,+1-718-684-1900,Thai,2020/02/05,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,7.0,A,2/5/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.85158618,-73.84403242,211.0,13.0,29600.0,2046946.0,2042090015.0,BX49,Tana Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,10D,"Mechanical or natural ventilation system not provided,  improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes.",Not Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50044343,AYADA THAI RESTAURANT,Queens,7708,WOODSIDE AVE,11373,+1-718-424-0844,Thai,2020/02/07,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,26.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.74355995,-73.88780157,404.0,25.0,48100.0,4037853.0,4015230004.0,QN29,Ayada Thai Restaurant,True
50085701,MAPLE THAI EATERY,Queens,3602,36TH AVE,11106,+1-718-707-0407,Thai,2020/02/08,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.75463562,-73.92562772,401.0,26.0,5500.0,4009538.0,4006360027.0,QN68,Maple Thai Eatery,True
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432,+1-718-880-1804,Thai,2020/02/08,Violations were cited in the following area(s).,02A,Food not cooked to required minimum temperature.,Critical,19.0,B,2/8/2020,8/8/2021,Cycle Inspection / Re-inspection,40.71080594,-73.79272452,412.0,27.0,46000.0,4310516.0,4098250018.0,QN61,Amina Thai,True
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432,+1-718-880-1804,Thai,2020/02/08,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,19.0,B,2/8/2020,8/8/2021,Cycle Inspection / Re-inspection,40.71080594,-73.79272452,412.0,27.0,46000.0,4310516.0,4098250018.0,QN61,Amina Thai,True
50085701,MAPLE THAI EATERY,Queens,3602,36TH AVE,11106,+1-718-707-0407,Thai,2020/02/08,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,12.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.75463562,-73.92562772,401.0,26.0,5500.0,4009538.0,4006360027.0,QN68,Maple Thai Eatery,True
50007895,AMINA THAI,Queens,16922,HILLSIDE AVE,11432,+1-718-880-1804,Thai,2020/02/08,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,19.0,B,2/8/2020,8/8/2021,Cycle Inspection / Re-inspection,40.71080594,-73.79272452,412.0,27.0,46000.0,4310516.0,4098250018.0,QN61,Amina Thai,True
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,+1-212-496-6153,Thai,2020/02/10,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107.0,6.0,15700.0,1079315.0,1011430044.0,MN14,Thai 72,True
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,+1-212-496-6153,Thai,2020/02/10,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107.0,6.0,15700.0,1079315.0,1011430044.0,MN14,Thai 72,True
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,+1-212-496-6153,Thai,2020/02/10,Violations were cited in the following area(s).,06A,Personal cleanliness inadequate. Outer garment soiled with possible contaminant. Effective hair restraint not worn in an area where food is prepared.,Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107.0,6.0,15700.0,1079315.0,1011430044.0,MN14,Thai 72,True
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,+1-212-496-6153,Thai,2020/02/10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107.0,6.0,15700.0,1079315.0,1011430044.0,MN14,Thai 72,True
50090060,D DEE THAI,Queens,4206,30TH AVE,11103,+1-718-626-1222,Thai,2020/02/10,Violations were cited in the following area(s).,06B,"Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",Critical,8.0,A,2/10/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.76305335,-73.9132472,401.0,22.0,14900.0,4011927.0,4006960037.0,QN70,D Dee Thai,True
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,+1-212-496-6153,Thai,2020/02/10,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107.0,6.0,15700.0,1079315.0,1011430044.0,MN14,Thai 72,True
50072200,THAI 72,Manhattan,128,WEST   72 STREET,10023,+1-212-496-6153,Thai,2020/02/10,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,24.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77791706,-73.98002924,107.0,6.0,15700.0,1079315.0,1011430044.0,MN14,Thai 72,True
50090060,D DEE THAI,Queens,4206,30TH AVE,11103,+1-718-626-1222,Thai,2020/02/10,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,2/10/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.76305335,-73.9132472,401.0,22.0,14900.0,4011927.0,4006960037.0,QN70,D Dee Thai,True
50089209,STAR OF SIAM THAI KITCHEN,Queens,103-18,METROPOLITAN AVENUE,11375,+1-718-544-4097,Thai,2020/02/11,Violations were cited in the following area(s).,02H,"Food not cooled by an approved method whereby the internal product temperature is reduced from 140º F to 70º F or less within 2  hours, and from 70º F to 41º F or less within 4 additional hours.",Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71026624,-73.84972079,406.0,29.0,64500.0,4095399.0,4039010040.0,QN17,Star Of Siam Thai Kitchen,True
50089209,STAR OF SIAM THAI KITCHEN,Queens,103-18,METROPOLITAN AVENUE,11375,+1-718-544-4097,Thai,2020/02/11,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.71026624,-73.84972079,406.0,29.0,64500.0,4095399.0,4039010040.0,QN17,Star Of Siam Thai Kitchen,True
50049262,CHANG NOI THAI,Staten Island,100,STUYVESANT PLACE,10301,+1-718-442-8424,Thai,2020/02/12,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11.0,A,2/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.64360481,-74.07742625,501.0,49.0,300.0,5000083.0,5000080046.0,SI22,Chang Noi Thai,True
50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,+1-212-879-7999,Thai,2020/02/12,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108.0,5.0,13800.0,1048708.0,1015290025.0,MN32,Bua Thai Ramen & Robata Grill,True
50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,+1-212-879-7999,Thai,2020/02/12,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108.0,5.0,13800.0,1048708.0,1015290025.0,MN32,Bua Thai Ramen & Robata Grill,True
50072997,BUA THAI RAMEN & ROBATA GRILL,Manhattan,1611,2 AVENUE,10028,+1-212-879-7999,Thai,2020/02/12,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,14.0,,,8/8/2021,Cycle Inspection / Initial Inspection,40.77629522,-73.95290685,108.0,5.0,13800.0,1048708.0,1015290025.0,MN32,Bua Thai Ramen & Robata Grill,True
50011657,THE SABIENG THAI,Manhattan,71,1 AVENUE,10003,+1-212-253-2742,Thai,2020/02/12,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,10.0,A,2/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72543274,-73.98687107,103.0,2.0,3800.0,1006216.0,1004460034.0,MN22,The Sabieng Thai,True
